shot_id,minute,result,x,y,xg,player,h_a,player_id,situation,season,shot_type,last_action,player_team,player_assisted,date,league,team_against,match_id,league_position,game_week
594071,86,MissedShots,113.88000183105468,43.83999938964844,0.12561558187007904,Jota Silva,h,12766,FromCorner,2024,Head,Cross,Nottingham Forest,Callum Hudson-Odoi,2024-09-28,EPL,Fulham,26653,10,6
594073,94,BlockedShot,91.2,34.0,0.022371260449290276,Ryan Yates,h,11003,OpenPlay,2024,RightFoot,None,Nottingham Forest,None,2024-09-28,EPL,Fulham,26653,10,6
594049,2,BlockedShot,99.36000366210936,57.759997558593746,0.026726478710770607,Antonee Robinson,a,8940,FromCorner,2024,LeftFoot,Cross,Fulham,Andreas Pereira,2024-09-28,EPL,Nottingham Forest,26653,6,6
594052,23,MissedShots,92.5199981689453,53.2,0.01882966049015522,Antonee Robinson,a,8940,OpenPlay,2024,LeftFoot,None,Fulham,None,2024-09-28,EPL,Nottingham Forest,26653,6,6
594054,26,SavedShot,109.3199981689453,54.800000000000004,0.1156199723482132,Raúl Jiménez,a,4105,OpenPlay,2024,LeftFoot,Throughball,Fulham,Alex Iwobi,2024-09-28,EPL,Nottingham Forest,26653,6,6
594055,31,MissedShots,110.28000183105469,45.120001220703124,0.045620840042829514,Joachim Andersen,a,6314,SetPiece,2024,Head,Aerial,Fulham,None,2024-09-28,EPL,Nottingham Forest,26653,6,6
594056,31,MissedShots,102.6,38.47999877929687,0.033837538212537766,Emile Smith-Rowe,a,7230,SetPiece,2024,RightFoot,Aerial,Fulham,None,2024-09-28,EPL,Nottingham Forest,26653,6,6
594059,46,BlockedShot,109.43999633789063,38.8,0.1006237044930458,Emile Smith-Rowe,a,7230,OpenPlay,2024,RightFoot,None,Fulham,None,2024-09-28,EPL,Nottingham Forest,26653,6,6
594060,46,BlockedShot,102.0,27.439999389648438,0.038731858134269714,Adama Traoré,a,900,OpenPlay,2024,RightFoot,Rebound,Fulham,None,2024-09-28,EPL,Nottingham Forest,26653,6,6
594061,50,Goal,106.2,40.0,0.7611688375473022,Raúl Jiménez,a,4105,Penalty,2024,RightFoot,Standard,Fulham,None,2024-09-28,EPL,Nottingham Forest,26653,6,6
594063,60,BlockedShot,102.11999816894532,58.95999755859375,0.03772302344441414,Alex Iwobi,a,500,OpenPlay,2024,RightFoot,Pass,Fulham,Emile Smith-Rowe,2024-09-28,EPL,Nottingham Forest,26653,6,6
594064,62,BlockedShot,95.4,48.960000610351564,0.04716945439577103,Andreas Pereira,a,922,OpenPlay,2024,LeftFoot,Pass,Fulham,Emile Smith-Rowe,2024-09-28,EPL,Nottingham Forest,26653,6,6
594067,70,BlockedShot,101.16000366210938,54.720001220703125,0.04934454709291458,Kenny Tete,a,5973,OpenPlay,2024,RightFoot,Pass,Fulham,Emile Smith-Rowe,2024-09-28,EPL,Nottingham Forest,26653,6,6
594068,72,BlockedShot,102.6,27.200000000000003,0.059436071664094925,Kenny Tete,a,5973,OpenPlay,2024,LeftFoot,Pass,Fulham,Sasa Lukic,2024-09-28,EPL,Nottingham Forest,26653,6,6
594069,72,MissedShots,106.43999633789062,27.679998779296877,0.08993783593177795,Raúl Jiménez,a,4105,OpenPlay,2024,RightFoot,Pass,Fulham,Alex Iwobi,2024-09-28,EPL,Nottingham Forest,26653,6,6
594072,91,MissedShots,82.8,34.96000061035156,0.015046975575387478,Calvin Bassey,a,11728,OpenPlay,2024,LeftFoot,BallRecovery,Fulham,None,2024-09-28,EPL,Nottingham Forest,26653,6,6
594077,13,BlockedShot,114.71999816894531,41.36000061035156,0.14474576711654663,James Tarkowski,h,1665,SetPiece,2024,Head,Cross,Everton,Jesper Lindstrom,2024-09-28,EPL,Crystal Palace,26654,16,6
594078,19,MissedShots,86.76000366210937,59.12000122070313,0.006926382426172495,Vitalii Mykolenko,h,10291,OpenPlay,2024,LeftFoot,Chipped,Everton,Abdoulaye Doucouré,2024-09-28,EPL,Crystal Palace,26654,16,6
594079,21,MissedShots,113.39999999999999,40.4,0.4500077962875366,Dominic Calvert-Lewin,h,5555,FromCorner,2024,Head,Cross,Everton,Jesper Lindstrom,2024-09-28,EPL,Crystal Palace,26654,16,6
594084,36,MissedShots,109.43999633789063,38.960000610351564,0.32450759410858154,Dwight McNeil,h,6756,OpenPlay,2024,Head,Cross,Everton,Vitalii Mykolenko,2024-09-28,EPL,Crystal Palace,26654,16,6
594087,46,Goal,90.83999633789062,28.560000610351565,0.019677016884088516,Dwight McNeil,h,6756,OpenPlay,2024,LeftFoot,Pass,Everton,Ashley Young,2024-09-28,EPL,Crystal Palace,26654,16,6
594088,53,Goal,114.71999816894531,48.0,0.08208823204040527,Dwight McNeil,h,6756,SetPiece,2024,LeftFoot,None,Everton,None,2024-09-28,EPL,Crystal Palace,26654,16,6
594090,66,MissedShots,114.6,44.63999938964844,0.06404268741607666,Dominic Calvert-Lewin,h,5555,FromCorner,2024,Head,Aerial,Everton,Dwight McNeil,2024-09-28,EPL,Crystal Palace,26654,16,6
594096,85,BlockedShot,88.2,48.07999877929688,0.017590859904885292,Idrissa Gueye,h,668,OpenPlay,2024,RightFoot,Pass,Everton,Iliman Ndiaye,2024-09-28,EPL,Crystal Palace,26654,16,6
594074,9,BlockedShot,89.63999633789062,30.639999389648438,0.05393379181623459,Eberechi Eze,a,8706,DirectFreekick,2024,RightFoot,Standard,Crystal Palace,None,2024-09-28,EPL,Everton,26654,18,6
594075,9,BlockedShot,93.60000000000001,29.279998779296875,0.01689426600933075,Adam Wharton,a,12409,SetPiece,2024,RightFoot,Rebound,Crystal Palace,None,2024-09-28,EPL,Everton,26654,18,6
594076,9,Goal,114.83999633789062,45.03999938964844,0.4970260262489319,Marc Guehi,a,7603,FromCorner,2024,RightFoot,HeadPass,Crystal Palace,Maxence Lacroix,2024-09-28,EPL,Everton,26654,18,6
594080,25,BlockedShot,110.88000183105468,48.16000061035156,0.014171933755278587,Jefferson Lerma,a,2182,FromCorner,2024,Head,Aerial,Crystal Palace,Adam Wharton,2024-09-28,EPL,Everton,26654,18,6
594081,25,BlockedShot,114.6,44.0,0.14386223256587982,Daniel Muñoz,a,12408,FromCorner,2024,RightFoot,Rebound,Crystal Palace,Jefferson Lerma,2024-09-28,EPL,Everton,26654,18,6
594082,25,MissedShots,102.83999633789062,45.120001220703124,0.05272280424833298,Eberechi Eze,a,8706,FromCorner,2024,LeftFoot,Pass,Crystal Palace,Daichi Kamada,2024-09-28,EPL,Everton,26654,18,6
594083,25,BlockedShot,102.4800018310547,31.6,0.05749868229031563,Eddie Nketiah,a,6482,FromCorner,2024,LeftFoot,Rebound,Crystal Palace,Eberechi Eze,2024-09-28,EPL,Everton,26654,18,6
594085,42,SavedShot,85.91999816894531,39.76000061035157,0.017959976568818092,Adam Wharton,a,12409,OpenPlay,2024,LeftFoot,None,Crystal Palace,None,2024-09-28,EPL,Everton,26654,18,6
594086,42,SavedShot,90.96000366210937,50.960000610351564,0.020948901772499084,Eberechi Eze,a,8706,OpenPlay,2024,RightFoot,Pass,Crystal Palace,Jean-Philippe Mateta,2024-09-28,EPL,Everton,26654,18,6
594089,63,BlockedShot,110.28000183105469,54.400000000000006,0.050606053322553635,Eddie Nketiah,a,6482,OpenPlay,2024,RightFoot,None,Crystal Palace,None,2024-09-28,EPL,Everton,26654,18,6
594091,67,MissedShots,103.08000183105469,38.0,0.012967212125658989,Jean-Philippe Mateta,a,5735,OpenPlay,2024,Head,Aerial,Crystal Palace,Marc Guehi,2024-09-28,EPL,Everton,26654,18,6
594092,71,BlockedShot,91.8,41.76000061035157,0.02684110403060913,Eberechi Eze,a,8706,FromCorner,2024,RightFoot,Pass,Crystal Palace,Daniel Muñoz,2024-09-28,EPL,Everton,26654,18,6
594093,77,BlockedShot,89.63999633789062,28.879998779296873,0.01840267702937126,Eberechi Eze,a,8706,OpenPlay,2024,LeftFoot,Pass,Crystal Palace,Adam Wharton,2024-09-28,EPL,Everton,26654,18,6
594094,77,MissedShots,102.71999816894532,50.07999877929688,0.05109776183962822,Jeffrey Schlupp,a,757,OpenPlay,2024,LeftFoot,Rebound,Crystal Palace,None,2024-09-28,EPL,Everton,26654,18,6
594095,81,MissedShots,114.0,37.599999999999994,0.07739422470331192,Maxence Lacroix,a,8853,FromCorner,2024,Head,Aerial,Crystal Palace,Adam Wharton,2024-09-28,EPL,Everton,26654,18,6
594097,90,SavedShot,108.23999633789063,24.480000305175782,0.0072480556555092335,Daniel Muñoz,a,12408,OpenPlay,2024,Head,Aerial,Crystal Palace,Marc Guehi,2024-09-28,EPL,Everton,26654,18,6
594098,93,MissedShots,104.4,35.83999938964843,0.010927668772637844,Dean Henderson,a,7702,SetPiece,2024,Head,Aerial,Crystal Palace,Eberechi Eze,2024-09-28,EPL,Everton,26654,18,6
594100,12,BlockedShot,107.16000366210938,23.280000305175783,0.04785904660820961,Jurriën Timber,h,11707,OpenPlay,2024,RightFoot,Pass,Arsenal,Thomas Partey,2024-09-28,EPL,Leicester,26655,3,6
594101,14,SavedShot,87.11999816894532,30.8,0.018339544534683228,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,Pass,Arsenal,Jurriën Timber,2024-09-28,EPL,Leicester,26655,3,6
594102,15,MissedShots,112.43999633789063,51.35999755859375,0.3222476541996002,Gabriel Martinelli,h,7752,OpenPlay,2024,LeftFoot,Pass,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594103,19,Goal,104.63999633789062,40.8,0.30119895935058594,Gabriel Martinelli,h,7752,OpenPlay,2024,RightFoot,Cross,Arsenal,Jurriën Timber,2024-09-28,EPL,Leicester,26655,3,6
594104,24,SavedShot,93.23999633789063,41.52000122070312,0.04009021446108818,Riccardo Calafiori,h,8129,SetPiece,2024,LeftFoot,HeadPass,Arsenal,Jurriën Timber,2024-09-28,EPL,Leicester,26655,3,6
594105,24,SavedShot,111.36000366210938,52.800000000000004,0.0974273830652237,Gabriel Martinelli,h,7752,OpenPlay,2024,LeftFoot,Pass,Arsenal,Declan Rice,2024-09-28,EPL,Leicester,26655,3,6
594106,26,BlockedShot,95.5199981689453,28.320001220703123,0.020539946854114532,Bukayo Saka,h,7322,FromCorner,2024,LeftFoot,None,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594107,32,BlockedShot,109.3199981689453,56.640002441406246,0.06699149310588837,Gabriel Martinelli,h,7752,OpenPlay,2024,LeftFoot,Pass,Arsenal,Leandro Trossard,2024-09-28,EPL,Leicester,26655,3,6
594108,33,BlockedShot,104.16000366210938,60.24000244140625,0.019963717088103294,Declan Rice,h,5553,FromCorner,2024,RightFoot,None,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594109,33,MissedShots,101.63999633789062,40.720001220703125,0.059706538915634155,Gabriel Martinelli,h,7752,FromCorner,2024,RightFoot,None,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594110,36,MissedShots,108.96000366210939,45.120001220703124,0.08113473653793335,Kai Havertz,h,5220,OpenPlay,2024,Head,Cross,Arsenal,Leandro Trossard,2024-09-28,EPL,Leicester,26655,3,6
594111,45,Goal,108.71999816894531,44.56000061035156,0.4426596164703369,Leandro Trossard,h,7698,OpenPlay,2024,RightFoot,Pass,Arsenal,Gabriel Martinelli,2024-09-28,EPL,Leicester,26655,3,6
594112,47,BlockedShot,111.23999633789063,39.039999389648436,0.07468511164188385,Kai Havertz,h,5220,OpenPlay,2024,Head,Aerial,Arsenal,Gabriel Martinelli,2024-09-28,EPL,Leicester,26655,3,6
594114,52,SavedShot,114.71999816894531,35.439999389648435,0.4137525260448456,Gabriel,h,5613,FromCorner,2024,Head,Cross,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594115,52,SavedShot,116.51999816894532,39.279998779296875,0.24383141100406647,Riccardo Calafiori,h,8129,FromCorner,2024,Head,Aerial,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594116,52,MissedShots,108.96000366210939,36.560000610351565,0.11985865980386734,Jurriën Timber,h,11707,FromCorner,2024,LeftFoot,Rebound,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594117,53,SavedShot,115.19999999999999,22.639999389648438,0.0603199303150177,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,None,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594118,54,MissedShots,97.56000366210937,28.960000610351564,0.050782788544893265,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,Pass,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594119,55,MissedShots,110.28000183105469,21.76000061035156,0.05273248627781868,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,Pass,Arsenal,Jurriën Timber,2024-09-28,EPL,Leicester,26655,3,6
594120,57,BlockedShot,111.96000366210937,26.8,0.09459754079580307,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,Pass,Arsenal,Leandro Trossard,2024-09-28,EPL,Leicester,26655,3,6
594121,57,ShotOnPost,108.48000183105468,38.720001220703125,0.43796858191490173,Leandro Trossard,h,7698,OpenPlay,2024,LeftFoot,Rebound,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594125,66,BlockedShot,118.08000183105469,46.8,0.056480228900909424,Kai Havertz,h,5220,FromCorner,2024,Head,Cross,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594126,66,BlockedShot,104.63999633789062,42.47999877929687,0.059792790561914444,Leandro Trossard,h,7698,FromCorner,2024,LeftFoot,Pass,Arsenal,Riccardo Calafiori,2024-09-28,EPL,Leicester,26655,3,6
594127,67,BlockedShot,104.76000366210937,29.920001220703124,0.08100005239248276,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,Pass,Arsenal,Jurriën Timber,2024-09-28,EPL,Leicester,26655,3,6
594128,67,SavedShot,115.08000183105469,40.8,0.6746046543121338,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,Rebound,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594129,72,MissedShots,115.8,34.23999938964844,0.058765310794115067,Gabriel,h,5613,FromCorner,2024,Head,Aerial,Arsenal,None,2024-09-28,EPL,Leicester,26655,3,6
594130,72,SavedShot,93.0,56.07999877929687,0.021123969927430153,Declan Rice,h,5553,OpenPlay,2024,RightFoot,Pass,Arsenal,Riccardo Calafiori,2024-09-28,EPL,Leicester,26655,3,6
594131,73,SavedShot,106.43999633789062,45.92000122070313,0.36656200885772705,Leandro Trossard,h,7698,OpenPlay,2024,RightFoot,Pass,Arsenal,Declan Rice,2024-09-28,EPL,Leicester,26655,3,6
594132,74,SavedShot,107.4,19.039999389648436,0.03856370598077774,Gabriel,h,5613,FromCorner,2024,LeftFoot,Pass,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594133,85,SavedShot,90.96000366210937,28.0,0.02082475833594799,Ethan Nwaneri,h,11132,OpenPlay,2024,LeftFoot,Pass,Arsenal,Jurriën Timber,2024-09-28,EPL,Leicester,26655,3,6
594134,86,BlockedShot,96.23999633789063,34.07999877929687,0.051484186202287674,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,TakeOn,Arsenal,Jurriën Timber,2024-09-28,EPL,Leicester,26655,3,6
594135,87,SavedShot,116.28000183105469,46.560000610351565,0.24652090668678284,Riccardo Calafiori,h,8129,FromCorner,2024,Head,Cross,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594136,88,MissedShots,111.4800018310547,40.560000610351565,0.41257336735725403,Kai Havertz,h,5220,OpenPlay,2024,Head,Cross,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594137,92,MissedShots,92.5199981689453,33.679998779296874,0.02653372846543789,Declan Rice,h,5553,OpenPlay,2024,RightFoot,Pass,Arsenal,Bukayo Saka,2024-09-28,EPL,Leicester,26655,3,6
594139,98,SavedShot,108.1199981689453,25.76000061035156,0.10444483906030655,Gabriel Jesus,h,5543,OpenPlay,2024,RightFoot,Pass,Arsenal,Ethan Nwaneri,2024-09-28,EPL,Leicester,26655,3,6
594099,4,BlockedShot,108.71999816894531,28.0,0.11503971368074417,James Justin,a,7753,OpenPlay,2024,RightFoot,Pass,Leicester,Jamie Vardy,2024-09-28,EPL,Arsenal,26655,17,6
594113,46,Goal,105.0,42.23999938964844,0.04744571074843407,James Justin,a,7753,SetPiece,2024,Head,Cross,Leicester,Facundo Buonanotte,2024-09-28,EPL,Arsenal,26655,17,6
594122,60,MissedShots,107.88000183105468,58.159997558593744,0.040313225239515305,Facundo Buonanotte,a,11362,OpenPlay,2024,LeftFoot,Pass,Leicester,Harry Winks,2024-09-28,EPL,Arsenal,26655,17,6
594123,62,SavedShot,103.43999633789062,41.52000122070312,0.09114661067724228,Facundo Buonanotte,a,11362,OpenPlay,2024,LeftFoot,Pass,Leicester,Stephy Mavididi,2024-09-28,EPL,Arsenal,26655,17,6
594124,62,Goal,105.71999816894531,28.639999389648438,0.043963707983493805,James Justin,a,7753,OpenPlay,2024,RightFoot,Cross,Leicester,Wilfred Ndidi,2024-09-28,EPL,Arsenal,26655,17,6
594138,93,OwnGoal,2.880000114440918,38.16000061035156,0.0,Wilfred Ndidi,a,5545,FromCorner,2024,LeftFoot,None,Leicester,None,2024-09-28,EPL,Arsenal,26655,17,6
594141,0,Goal,104.03999633789063,38.879998779296876,0.07995214313268661,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,HeadPass,Brentford,Fabio Carvalho,2024-09-28,EPL,West Ham,26656,12,6
594151,33,MissedShots,106.68000183105468,44.0,0.0785854160785675,Bryan Mbeumo,h,6552,OpenPlay,2024,Head,Cross,Brentford,Mikkel Damsgaard,2024-09-28,EPL,West Ham,26656,12,6
594152,37,BlockedShot,91.68000183105468,26.479998779296878,0.054758671671152115,Bryan Mbeumo,h,6552,DirectFreekick,2024,LeftFoot,Standard,Brentford,None,2024-09-28,EPL,West Ham,26656,12,6
594153,41,MissedShots,103.2,28.639999389648438,0.06988397240638733,Sepp van den Berg,h,10721,OpenPlay,2024,RightFoot,None,Brentford,None,2024-09-28,EPL,West Ham,26656,12,6
594162,61,SavedShot,97.2,38.720001220703125,0.04886065050959587,Yehor Yarmolyuk,h,11772,OpenPlay,2024,RightFoot,None,Brentford,None,2024-09-28,EPL,West Ham,26656,12,6
594163,62,BlockedShot,82.8,41.679998779296874,0.013267315924167633,Fabio Carvalho,h,9501,OpenPlay,2024,LeftFoot,Pass,Brentford,Bryan Mbeumo,2024-09-28,EPL,West Ham,26656,12,6
594165,83,BlockedShot,102.96000366210937,34.63999938964844,0.015751954168081284,Bryan Mbeumo,h,6552,OpenPlay,2024,Head,Cross,Brentford,Yehor Yarmolyuk,2024-09-28,EPL,West Ham,26656,12,6
594166,85,SavedShot,93.0,58.879998779296876,0.009162110276520252,Keane Lewis-Potter,h,10809,SetPiece,2024,RightFoot,Aerial,Brentford,None,2024-09-28,EPL,West Ham,26656,12,6
594142,4,BlockedShot,105.0,19.6,0.06289157271385193,Jarrod Bowen,a,1776,OpenPlay,2024,RightFoot,BallRecovery,West Ham,Tomas Soucek,2024-09-28,EPL,Brentford,26656,14,6
594143,4,BlockedShot,101.76000366210937,30.4,0.05283472687005997,Jarrod Bowen,a,1776,OpenPlay,2024,LeftFoot,Pass,West Ham,Tomas Soucek,2024-09-28,EPL,Brentford,26656,14,6
594144,4,MissedShots,107.03999633789063,56.4,0.05226505920290947,Mohammed Kudus,a,12027,OpenPlay,2024,RightFoot,Pass,West Ham,Max Kilman,2024-09-28,EPL,Brentford,26656,14,6
594145,9,MissedShots,88.2,40.560000610351565,0.010630181059241295,Guido Rodríguez,a,8267,OpenPlay,2024,RightFoot,Aerial,West Ham,None,2024-09-28,EPL,Brentford,26656,14,6
594146,21,BlockedShot,113.39999999999999,52.07999877929687,0.05236136168241501,Mohammed Kudus,a,12027,OpenPlay,2024,LeftFoot,Cross,West Ham,Lucas Paquetá,2024-09-28,EPL,Brentford,26656,14,6
594147,21,MissedShots,92.88000183105468,52.959997558593756,0.025075437501072884,Jarrod Bowen,a,1776,FromCorner,2024,LeftFoot,Pass,West Ham,Lucas Paquetá,2024-09-28,EPL,Brentford,26656,14,6
594148,24,SavedShot,107.28000183105468,53.2,0.06336349248886108,Mohammed Kudus,a,12027,OpenPlay,2024,LeftFoot,Pass,West Ham,Tomas Soucek,2024-09-28,EPL,Brentford,26656,14,6
594149,30,BlockedShot,94.43999633789063,29.120001220703124,0.019595276564359665,Aaron Wan-Bissaka,a,5584,FromCorner,2024,RightFoot,None,West Ham,None,2024-09-28,EPL,Brentford,26656,14,6
594150,31,MissedShots,104.76000366210937,31.76000061035156,0.07788704335689545,Michail Antonio,a,531,OpenPlay,2024,LeftFoot,Pass,West Ham,Jarrod Bowen,2024-09-28,EPL,Brentford,26656,14,6
594154,43,MissedShots,95.28000183105469,49.36000061035156,0.03272109106183052,Emerson,a,1245,OpenPlay,2024,LeftFoot,Pass,West Ham,Guido Rodríguez,2024-09-28,EPL,Brentford,26656,14,6
594155,45,MissedShots,104.51999816894532,34.879998779296876,0.06952746957540512,Jean-Clair Todibo,a,6816,FromCorner,2024,RightFoot,HeadPass,West Ham,Aaron Wan-Bissaka,2024-09-28,EPL,Brentford,26656,14,6
594156,45,MissedShots,81.4800018310547,43.439999389648435,0.010359257459640503,Lucas Paquetá,a,7365,OpenPlay,2024,LeftFoot,None,West Ham,None,2024-09-28,EPL,Brentford,26656,14,6
594157,49,MissedShots,105.83999633789062,43.679998779296874,0.02932077832520008,Jean-Clair Todibo,a,6816,FromCorner,2024,Head,Cross,West Ham,Jarrod Bowen,2024-09-28,EPL,Brentford,26656,14,6
594158,50,MissedShots,90.83999633789062,28.23999938964844,0.017182016745209694,Konstantinos Mavropanos,a,6722,OpenPlay,2024,RightFoot,None,West Ham,None,2024-09-28,EPL,Brentford,26656,14,6
594159,53,BlockedShot,102.71999816894532,52.240002441406254,0.03645891323685646,Michail Antonio,a,531,OpenPlay,2024,RightFoot,Chipped,West Ham,Tomas Soucek,2024-09-28,EPL,Brentford,26656,14,6
594160,53,Goal,111.83999633789062,44.07999877929687,0.12436553835868835,Tomas Soucek,a,8288,OpenPlay,2024,LeftFoot,Rebound,West Ham,Michail Antonio,2024-09-28,EPL,Brentford,26656,14,6
594161,55,MissedShots,91.8,29.360000610351562,0.020003337413072586,Michail Antonio,a,531,OpenPlay,2024,RightFoot,Pass,West Ham,Jarrod Bowen,2024-09-28,EPL,Brentford,26656,14,6
594164,80,BlockedShot,108.0,57.040002441406244,0.050104398280382156,Crysencio Summerville,a,9492,OpenPlay,2024,LeftFoot,Pass,West Ham,Carlos Soler,2024-09-28,EPL,Brentford,26656,14,6
594167,96,SavedShot,103.2,38.560000610351565,0.07620395720005035,Carlos Soler,a,2478,OpenPlay,2024,RightFoot,None,West Ham,None,2024-09-28,EPL,Brentford,26656,14,6
594168,3,BlockedShot,104.03999633789063,44.16000061035156,0.10478504747152328,Jadon Sancho,h,6345,OpenPlay,2024,RightFoot,Pass,Chelsea,Moisés Caicedo,2024-09-28,EPL,Brighton,26657,4,6
594170,18,SavedShot,102.6,42.87999877929687,0.3030575215816498,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,Throughball,Chelsea,Enzo Fernández,2024-09-28,EPL,Brighton,26657,4,6
594172,20,Goal,102.4800018310547,38.23999938964844,0.34908953309059143,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,Pass,Chelsea,Nicolas Jackson,2024-09-28,EPL,Brighton,26657,4,6
594173,27,Goal,106.2,40.0,0.7611688375473022,Cole Palmer,h,8497,Penalty,2024,LeftFoot,Standard,Chelsea,None,2024-09-28,EPL,Brighton,26657,4,6
594174,30,Goal,86.63999633789062,26.239999389648435,0.037140220403671265,Cole Palmer,h,8497,DirectFreekick,2024,LeftFoot,Standard,Chelsea,None,2024-09-28,EPL,Brighton,26657,4,6
594178,37,ShotOnPost,108.71999816894531,28.4,0.12861992418766022,Noni Madueke,h,11357,OpenPlay,2024,LeftFoot,TakeOn,Chelsea,Cole Palmer,2024-09-28,EPL,Brighton,26657,4,6
594179,40,Goal,109.43999633789063,50.720001220703125,0.1375078707933426,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,Throughball,Chelsea,Jadon Sancho,2024-09-28,EPL,Brighton,26657,4,6
594184,46,SavedShot,106.56000366210938,53.120001220703124,0.07873964309692383,Nicolas Jackson,h,10048,OpenPlay,2024,LeftFoot,Pass,Chelsea,Cole Palmer,2024-09-28,EPL,Brighton,26657,4,6
594185,48,BlockedShot,107.16000366210938,33.439999389648435,0.5958869457244873,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,TakeOn,Chelsea,Cole Palmer,2024-09-28,EPL,Brighton,26657,4,6
594186,51,MissedShots,92.5199981689453,55.44000244140625,0.015126819722354412,Cole Palmer,h,8497,FromCorner,2024,LeftFoot,None,Chelsea,None,2024-09-28,EPL,Brighton,26657,4,6
594187,53,MissedShots,113.5199981689453,38.23999938964844,0.07865820080041885,Nicolas Jackson,h,10048,FromCorner,2024,Head,Aerial,Chelsea,Marc Cucurella,2024-09-28,EPL,Brighton,26657,4,6
594189,55,MissedShots,106.91999816894531,34.16000061035157,0.38792696595191956,Cole Palmer,h,8497,OpenPlay,2024,RightFoot,Pass,Chelsea,Moisés Caicedo,2024-09-28,EPL,Brighton,26657,4,6
594191,66,BlockedShot,113.5199981689453,32.23999938964844,0.47718819975852966,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,Throughball,Chelsea,Cole Palmer,2024-09-28,EPL,Brighton,26657,4,6
594193,75,MissedShots,107.28000183105468,31.839999389648437,0.13058890402317047,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,Pass,Chelsea,Pedro Neto,2024-09-28,EPL,Brighton,26657,4,6
594197,93,BlockedShot,102.4800018310547,26.400000000000002,0.07290854305028915,Pedro Neto,h,6382,OpenPlay,2024,LeftFoot,Pass,Chelsea,Christopher Nkunku,2024-09-28,EPL,Brighton,26657,4,6
594169,6,Goal,104.76000366210937,39.36000061035156,0.03333787992596626,Georginio Rutter,a,6937,OpenPlay,2024,Head,Aerial,Brighton,Carlos Baleba,2024-09-28,EPL,Chelsea,26657,9,6
594171,20,BlockedShot,90.83999633789062,54.15999755859375,0.024765493348240852,Kaoru Mitoma,a,10806,OpenPlay,2024,RightFoot,Pass,Brighton,Mats Wieffer,2024-09-28,EPL,Chelsea,26657,9,6
594175,33,Goal,107.63999633789062,47.279998779296875,0.3184616267681122,Carlos Baleba,a,10527,OpenPlay,2024,RightFoot,Interception,Brighton,None,2024-09-28,EPL,Chelsea,26657,9,6
594176,33,SavedShot,92.16000366210938,34.8,0.02576512098312378,Carlos Baleba,a,10527,OpenPlay,2024,RightFoot,None,Brighton,None,2024-09-28,EPL,Chelsea,26657,9,6
594177,35,MissedShots,101.39999999999999,43.679998779296874,0.057381536811590195,Danny Welbeck,a,501,OpenPlay,2024,RightFoot,None,Brighton,None,2024-09-28,EPL,Chelsea,26657,9,6
594180,43,SavedShot,105.36000366210938,30.8,0.3055417835712433,Danny Welbeck,a,501,OpenPlay,2024,RightFoot,Throughball,Brighton,Georginio Rutter,2024-09-28,EPL,Chelsea,26657,9,6
594181,46,BlockedShot,101.39999999999999,27.200000000000003,0.056236982345581055,Georginio Rutter,a,6937,OpenPlay,2024,LeftFoot,Pass,Brighton,Danny Welbeck,2024-09-28,EPL,Chelsea,26657,9,6
594182,46,MissedShots,107.63999633789062,35.120001220703124,0.06371498852968216,Georginio Rutter,a,6937,OpenPlay,2024,RightFoot,Aerial,Brighton,Kaoru Mitoma,2024-09-28,EPL,Chelsea,26657,9,6
